Name,Address,Time,Close,Tel,PASELI
ゲームフェイス八尾,大阪府八尾市天王寺屋2-68, 平日10:00-24:00 土日祝9:00-24:00, 無し, 0729-48-2306,1
関大前フタバボウル,大阪府吹田市千里山東1-7-18, 10:00-24:00/日・祝:9:00-24:00, 無し, 06-6338-2812,1
星狩物語 中百舌鳥店,大阪府堺市北区百舌鳥梅町3丁5-1, 10:30-24:00(一部翌5:00まで), 無し, 0722-50-3001,1
ゲームファイブ,大阪府堺市堺区北瓦町2-1-28, 9:00-24:00, 無し, 072-222-8208,1
ラウンドワン堺駅前店,大阪府堺市堺区戎島町4-44-3, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 072-222-0120,1
ゲームパニック堺,大阪府堺市堺区築港八幡町1-1堺浜シーサイド内堺浜えんため館, 10:00-23:45, 無し, 072-224-8295,1
ラウンドワン堺中央環状店,大阪府堺市東区石原町2-241, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 072-253-9559,1
ラウンドワン大東店,大阪府大東市南新田2-3-22, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 072-806-0222,1
KCAT外環東大阪店,大阪府大東市南新田2-362-4, 10:00-24:00, 無し, 072-872-5222,1
ラウンドワン千日前店,大阪府大阪市中央区難波1-3-1, 10:00-24:00, 無し, 06-4708-2600,1
アミュージアムよしもと店,大阪府大阪市中央区難波千日前12-35スイングよしもと1F, 10:00-24:00, 無し, 06-6641-7033,1
ラウンドワン梅田店,大阪府大阪市北区小松原町4-16, 10:00-24:00, 無し, 06-6312-6800,1
アミュージアム茶屋町店,大阪府大阪市北区茶屋町15-34, 10:00-23:00, 無し, 06-6377-7767,1
ラウンドワン城東放出店,大阪府大阪市城東区今福南3-4-38, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 06-6936-0100,1
ラウンドワン平野店,大阪府大阪市平野区平野馬場1-4-4, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 06-6795-2467,1
ラウンドワン東淀川店,大阪府大阪市東淀川区菅原7-14-29, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 06-6160-2221,1
アテナ日本橋,大阪府大阪市浪速区難波中2-1-22, 7:00-24:00, 無し, 06-6641-7008,1
シャトーEX,大阪府大阪市都島区東野田町3-9-3, 7:00-24:00, 無し, 06-6882-4801,1
パロ京橋店,大阪府大阪市都島区片町2-3-51ダイエー京橋店2F 3F, 10:00-24:00, 無し, 06-6353-5202,1
タイトーFステーションあべのアポロ店,大阪府大阪市阿倍野区阿倍野筋1-5-31,,, 06-6649-2022,1
G-palaあべの,大阪府大阪市阿倍野区阿倍野筋3-10-1あべのベルタ2F, 10:00-24:00, 無し, 06-6648-6626,1
ラウンドワン守口店,大阪府守口市佐太東町2-6-14ジャガーグリーン2F, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 06-6907-9270,1
YAZ寝屋川店,大阪府寝屋川市石津中町25-26, 店舗にお問い合わせください, 無し, 072-830-7755,1
ラウンドワン岸和田店,大阪府岸和田市八阪町2-11-1, 店舗に直接お問い合わせください, 無し, 072-429-1100,1
ラウンドワン東大阪店,大阪府東大阪市若江南町1-2-12, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 06-6224-1700,1
ラウンドワン枚方店,大阪府枚方市高野道1-20-20, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 072-864-0800,1
キャンディウェスタン石橋店,大阪府池田市石橋1-8-10石橋ステーションプラザ3F, 10:00-24:00, 無し, 072-761-8891,1
ソユーロケットドライブ泉南店,大阪府泉南市りんくう南浜3-12イオン泉南SC 2F, 10:00-24:00, 無し, 0724-80-6202,1
泉大津フタバボウル,大阪府泉大津市松之浜町1-2-53, 10:00-翌3:00, 無し, 0725-22-8128,1
ラウンドワン豊中店,大阪府豊中市名神口1-1-1, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 06-6865-2200,1
ハローズガーデン千里店,大阪府豊中市新千里東町1-5-2セルシー3F こどもの国, 施設の営業時間に準じる, 施設の営業日に準じる, 06-6871-8565,1
ラウンドワン高槻店,大阪府高槻市辻子3-6-4, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 072-672-9933,1
