Name,Address,Time,Close,Tel,PASELI
シーザ,岐阜県可児市下恵土宮前5670, 10:00-翌2:00/金・土:10:00-翌4:00, 無し, 0574-63-7903,1
GAME タカラ島 可児店,岐阜県可児市広見字古川2519-12,,, 0574-61-0812,1
ゲームゾーン各務原店,岐阜県各務原市鵜沼各務原町5-286-1,, 無し, 058-264-3130,1
大垣メトロポリス,岐阜県大垣市三塚町字西沼523-1, 10:00-24:00, 無し, 0584-75-5734,1
アリババ,岐阜県大垣市池尻町940-1, 10:00-24:00, 無し, 0584-92-5296,1
アクセス柳瀬店,岐阜県岐阜市日ノ出町2-20, 10:00-24:00, 無し, 058-269-3103,1
ゲームファンタジアン柳津店,岐阜県岐阜市柳津町上佐波西3-68, 一部24時間営業, 無し, 058-279-0085,1
アクセス,岐阜県岐阜市柳津町蓮池3-4, 10:00-24:00,, 058-387-7156,1
モーリーファンタジー岐阜店,岐阜県岐阜市正木中1-2-1イオン岐阜3F, 10:00-22:00, 無し, 058-295-2367,0
A.Cグランド,岐阜県岐阜市茜部大川1-77, 10:00-24:00,, 058-275-0351,1
ファンタジアン精華,岐阜県岐阜市鏡島精華2-2-1, 10:00-24:00, 無し, 058-253-8020,1
ラウンドワンモレラ岐阜店,岐阜県本巣市三橋1100, 10:00-24:00, 無し, 058-323-6600,1
岐阜レジャーランド真正店,岐阜県本巣市政田1331番地, 一部24時間営業, 無し, 058-323-4767,1
岐阜レジャーランド穂積店,岐阜県瑞穂市稲里630, 7:00-24:00, 無し, 058-326-1133,1
オアシス本店,岐阜県羽島郡岐南町八剣7-15, 一部24時間営業, 無し, 058-245-1112,1
