Name,Address,Time,Close,Tel,PASELI
ファンタジスタ,岡山県倉敷市新倉敷駅前5-194, 12:00-24:00, 店舗にお問合わせください, 086-526-0438,1
ユーズランド倉敷店,岡山県倉敷市水江1イオン倉敷ショッピングセンター2F, 10:00-22:00, 無し, 086-430-5234,1
アミパラ倉敷,岡山県倉敷市西中新田624-1, 10:00-24:00, 無し, 086-430-2111,1
テクノランド,岡山県岡山市北区大和町1-7-12, 10:00-24:00,, 086-225-3377,1
アミパラ岡山店,岡山県岡山市北区青江1-13-8, 10:00-24:00, 無し, 086-235-3332,1
スターダスト,岡山県岡山市北区駅前町1-7, 9:30-24:00, 無し, 086-226-4998,1
ラウンドワン岡山店,岡山県岡山市南区妹尾3413-1, 平日10:00-24:00 土9:00、日祝8:00から, 無し, 086-282-8851,1
楽遊楽座,岡山県岡山市南区箕島字赤砂子2828-5, 一部24時間営業, 無し, 086-281-3600,1
アミパラ津山店,岡山県津山市河辺1000-1イオン津山ショッピング内2F, 9:00-22:00, 無し, 0868-21-8071,1
ユーズボウル津山,岡山県津山市河辺字濱田844-1,,, 0868-21-7333,1
