Name,Address,Time,Close,Tel,PASELI
ラウンドワン富士店,静岡県富士市八代町4-15, 10:00-24:00, 無し, 0545-51-3636,1
モーリーファンタジーF･富士南,静岡県富士市鮫島118-10モーリーファンタジーSC2F,,, 0545-66-5324,1
3RDプラネット御殿場インター,静岡県御殿場市東田中1066-1, 9:00-24:00, 無し, 0550-70-0705,1
3RDプラネットBivi沼津店,静岡県沼津市大手町1-1-5, 9:00-24:00, 無し, 055-926-7739,1
沼津バッティングスタジアム,静岡県沼津市岡一色三竹道19-2, 10:00-24:00, 無し, 055-923-4199,1
ラウンドワン浜松店,静岡県浜松市東区天王町諏訪1981-17, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 053-461-1101,1
楽市楽座 サンストリート浜北店,静岡県浜松市浜北区平口2861サンストリート浜北内 M-207, 10:00-24:00, 無し, 0535-84-6136,1
ポート24浜松店,静岡県浜松市西区坪井町4183, 10:00-24:00, 無休, 053-440-5588,1
3RDプラネット焼津店,静岡県焼津市八楠3-18-5, 10:00-24:00, 無し, 054-628-6503,1
SUPERWAVE静岡,静岡県静岡市駿河区中吉田15-8プラザアピア静岡内2F, 10:00-24:00, 無し, 054-263-0622,1
3RDプラネット静岡インター,静岡県静岡市駿河区中野新田383-3, 9:00-24:00, 無し, 054-202-5500,1
ラウンドワン静岡駿河店,静岡県静岡市駿河区手越75, 10:00-24:00, 無し, 054-201-1601,1
