Name,Address,Time,Close,Tel,PASELI
バイパスレジャーランド宇ノ気店,石川県かほく市森子85, 一部24時間営業, 無し, 076-283-3078,1
バイパスレジャーランド加賀店,石川県加賀市箱宮町ヲ1-1, 一部24時間営業, 無し, 0761-74-8007,1
タカラ島アルプラザ小松店,石川県小松市園町ハ23-1アルプラザ小松店,,, 0761-24-0260,1
バイパスレジャーランド松任2号店,石川県白山市水澄町177, 一部24時間営業, 無し, 076-277-8222,1
モーリーファンタジーF･御経塚,石川県野々市市御経塚2-91イオン1F,,, 076-269-8323,1
アピナ野々市店,石川県野々市市白山町4-1イオンタウン野々市店内,,, 076-272-8100,1
アピナ野々市バッティングセンター,石川県野々市市若松町5-5, 10:00-24:00, 無し, 076-248-8889,1
ゲームパラダイス,石川県金沢市堀川新町5-1アミューズメントスクエア3F, 10:00-24:00, 無し, 076-220-7572,1
ラウンドワン金沢店,石川県金沢市横川6-120-1, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 076-245-1850,1
バイパスレジャーランド藤江新館,石川県金沢市藤江南2-105,,, 076-268-7518,1
