Name,Address,Time,Close,Tel,PASELI
ラウンドワン函館店,北海道函館市西桔梗町848-1, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 0138-49-8401,1
ディノスパーク室蘭,北海道室蘭市東町4-31-3, 10:00-翌1:00/金・土10:00-翌2:00, 無し, 0143-44-1151,1
ディノスパーク帯広,北海道帯広市白樺16条西2-2-5, 11:00-翌4:00/土・日・祝10:00-翌3:00, 無し, 0155-38-2811,1
ディノスパーク旭川,北海道旭川市大雪通5-496-5, 10:00-翌3:00, 無し, 0166-21-1231,1
ラウンドワン旭川店,北海道旭川市永山3条1-4-7, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 0166-49-5071,1
ディノスパーク札幌中央,北海道札幌市中央区南3条西1-8須貝ビル1F, 10:00-24:00, 無し, 011-231-7032,1
ディノスパークノルベサ,北海道札幌市中央区南3条西5-1-15F, 10:00-翌6:00, 無し, 011-290-6300,1
キャッツアイ篠路店,北海道札幌市北区篠路1条4-6-30, 12:00-翌5:00/土・日・祝10:00-翌5:00, 無し, 011-776-1500,1
カラオケルームキャッツアイ新札幌店,北海道札幌市厚別区厚別東5条1-1, 10:00-翌5:00, 無し, 011-899-1500,1
ディノスパーク札幌手稲,北海道札幌市手稲区前田1条11西友手稲店3F, 平日10:00-翌3:00/土日祝9:00-翌4:00, 無し, 011-699-2200,1
ラウンドワン札幌北21条店,北海道札幌市東区北21条東1-1-21, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 011-733-8801,1
ベガジオ栄町店,北海道札幌市東区北42条東16-1-5, 10:00-24:00, 無し, 011-785-9800,1
ゲームパークキャッツアイ清田店,北海道札幌市清田区清田1条1, 10:00-翌5:00, 無し, 011-884-2828,1
ラウンドワン札幌白石本通店,北海道札幌市白石区本通-16-北1-50, 10:00-24:00, 無し, 011-865-8051,1
らんらんらんど網走店,北海道網走市駒場北5-83駒場ショッピングタウン内, 10:00-24:00, 不定休, 0152-44-0923,1
