Name,Address,Time,Close,Tel,PASELI
HAP'1 ゲームチッタ八千代台,千葉県八千代市八千代台東1-5-5アズエリア2階, 10:00-24:00, 無し, 047-411-7971,1
キャッツアイ八千代店,千葉県八千代市吉橋1851ism緑が丘内,,, 047-480-0231,1
ラウンドワン八千代村上店,千葉県八千代市村上南1-5-54, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 047-481-6181,1
ラッキー中央店(フェリシダ),千葉県千葉市中央区富士見2-8-1, 9:00-24:50, 無し, 043-222-5610,1
鉄腕24 浜野店,千葉県千葉市中央区浜野町1025-59, 10:00-翌5:00/金・土・休前日一部24時間営業, 無し, 043-300-8033,1
ラッキー西千葉店,千葉県千葉市稲毛区弥生町1-15, 8:00-24:00, 無し, 043-252-3360,1
千葉レジャーランド成東店,千葉県山武市姫島111-1, 一部24時間営業, 無し, 047-580-1777,1
アーバンスクエア成東店,千葉県山武市成東字北砂郷769-1,,, 0475-80-0760,1
ラウンドワン市原店,千葉県市原市八幡北町3-5-1, 店舗に直接お問い合わせください, 無し, 0436-44-8801,1
大慶園,千葉県市川市大町359, 一部24時間営業, 無し, 047-337-5001,1
タイトーFステーション市川妙典,千葉県市川市妙典4-1-1イオン市川妙典店2番街2F, 施設の営業時間に準じる, 施設の営業日に準じる, 047-318-3933,1
パレパレ市川妙典店,千葉県市川市妙典4-4-27妙典センタービル2F, 9:30-24:00, 無し, 047-702-8001,1
ウェアハウス市川店,千葉県市川市鬼高3-32-12, 10:00-24:00, 無し, 047-300-8551,1
ラウンドワン市川店,千葉県市川市鬼高4-1-3, 10:00-24:00, 無し, 047-320-3801,1
アミューズメントパレスワンダーヴュー成田店,千葉県成田市飯仲11-18, 10:00-24:00, 無し, 0476-23-0561,1
ゲームチャリオット成田店,千葉県成田市飯仲9-4成田久松ビル,, 無し, 0476-20-3366,1
イスカンダル,千葉県木更津市潮見4-1-2, 10:00-24:00, 無し, 0120-010-267,1
ソニック･ビ-ム,千葉県松戸市松戸1172-1, 7:00-24:00, 無し, 0473-60-2008,1
ラウンドワン習志野店,千葉県習志野市芝園1-4-5, 10:00-24:00, 無し, 047-408-1901,1
新宝島津田沼店,千葉県習志野市谷津1-16-1モリシア津田沼2F, 10:00-21:00, 無し, 047-409-6561,1
アミューズメントエース津田沼,千葉県船橋市前原西2-15-1, 9:00-24:00, 無し, 0474-75-8918,1
千葉レジャーランド野田店,千葉県野田市吉春776-1, 一部24時間営業, 無し, 04-7120-3535,1
佐原ミナミボウル,千葉県香取市佐原イ4200,,, 0478-54-6160,1
