Name,Address,Time,Close,Tel,PASELI
シルクハット本厚木店,神奈川県厚木市中町2-4-13本厚木駅前ビル, 9:00-24:00, 無し, 0462-97-0261,1
イミグランデ本厚木店,神奈川県厚木市中町3-2-1, 10:00-24:00, 無し, 0462-24-9933,1
神奈川レジャーランド厚木店,神奈川県厚木市戸室5-31-1, 一部24時間営業, 無し, 046-297-0503,1
ウェアハウス川崎店,神奈川県川崎市川崎区日進町3-7, 9:00-24:00, 無し, 044-246-2360,1
ラウンドワン川崎大師店,神奈川県川崎市川崎区殿町1-5-1, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 044-270-1541,1
シルクハット川崎ダイス,神奈川県川崎市川崎区駅前本町8ダイスビルB2, 9:00-24:45, 無し, 044-223-3530,1
ラウンドワン高津店,神奈川県川崎市高津区二子4-8-1, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 044-813-3711,1
ラウンドワン綱島店,神奈川県横浜市港北区樽町2-6-40, 10:00-24:00/土・日・祝9:00-24:00, 無し, 045-533-6151,1
ジアス上大岡店,神奈川県横浜市港南区上大岡西2-1-28赤い風船ビル1F, 10:00-24:00, 無し, 045-847-4780,1
ラウンドワン横浜駅西口店,神奈川県横浜市西区南幸2-8-16, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 045-412-0880,1
ムトス相模原,神奈川県相模原市中央区中央2-1-5, 10:00-24:00, 無し, 042-776-5001,1
イミグランデ相模原店,神奈川県相模原市中央区東淵野辺4-15-1 相模原A棟002号, 平日10:00-24:00/土日祝9:00-24:00,, 042-753-8881,1
アドアーズ湘南台,神奈川県藤沢市湘南台1-2-1駅前東口ビルB1, 9:00-24:00, 無し, 0466-41-0192,1
アドアーズ藤沢北口,神奈川県藤沢市藤沢460-1 3-4F, 9:00-24:00, 無し, 0466-29-7631,1
