Name,Address,Time,Close,Tel,PASELI
エムエムランド,東京都世田谷区北沢2-3-6,, 無し, 03-6804-0373,1
モナコ中野店,東京都中野区中野2-26-10中村ビル, 9:00-24:00, 無し, 03-3229-0299,1
ラウンドワン八王子店,東京都八王子市万町53, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 0426-23-6177,1
東京レジャーランド秋葉原店,東京都千代田区外神田1-9-5, 10:00-25:00, 無し, 03-5298-1360,1
東京レジャーランド秋葉原2号店,東京都千代田区外神田4-3-3, 10:00-25:00, 無し, 03-5209-5650,1
トライアミューズメントタワー新館,東京都千代田区外神田4-4-7MTビル, 10:00 - 24:00, 無し, 03-5295-2346,1
AMスペースカプセル永山,東京都多摩市永山1-3-4ヒューマックスパビリオン, 10:00-23:45, 無し, 0423-89-3461,1
THE 3RD PLANET多摩センター店,東京都多摩市落合1-39-2, 9:00-24:00, 無し, 042-371-5556,1
らんらんらんどパロ聖蹟桜ヶ丘,東京都多摩市関戸4-72聖蹟桜ヶ丘オーパ店, 10:00-21:00, 不定休, 042-356-3250,1
パソピアード東京,東京都大田区西蒲田7-48-13溝谷ビル, 10:00-翌1:00, 無し, 03-3734-9880,1
ゲームズIMON,東京都大田区西蒲田8-24-12IMONボウル1Fゲームコーナー,,, 03-3739-0633,0
ラウンドワン府中本町駅前店,東京都府中市本町1-13-3カネタビル, 10:00-24:00, 無し, 042-340-4901,1
キャロム 東大和店,東京都東大和市立野2-2-2, 10:00-24:00, 無し, 042-561-5590,1
ラウンドワン板橋店,東京都板橋区相生町16-13, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 03-5922-3521,1
ラウンドワン武蔵村山店,東京都武蔵村山市伊奈平3-1-1, 店舗に直接お問い合わせください, 無し, 042-520-3211,1
モナコ吉祥寺,東京都武蔵野市吉祥寺本町1-9-7, 10:00-24:00, 不定休, 0422-29-7020,1
キャッツアイ西葛西店,東京都江戸川区西葛西4-2-28サニーモール西葛西ビル3F, 10:00-21:00, 無し, 03-5878-3185,1
ラウンドワン南砂店,東京都江東区南砂6-7-15, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 03-5617-6911,1
東京レジャーランドパレットタウン店,東京都江東区青海1-3-8パレットタウン4F, 一部24時間営業, 無し, 03-3570-5657,1
ラウンドワン町田店,東京都町田市森野1-13-14, 10:00-翌1:00, 無し, 042-710-0091,1
オスロー立川第五店,東京都立川市柴崎町2-2-27, 10:00-翌1:00, 無し, 042-529-7837,1
アミューズメントフタバ,東京都練馬区旭丘1-77-8, 10:00-24:00, 無し, 03-3953-1151,1
トーホーレジャープラザ,東京都練馬区錦2-19-1トーホーレジャープラザ5F, 平日12:00-翌5:00 土日祝11:00-翌5:00, 無し, 03-5921-2820,1
モナコ調布駅前店,東京都調布市布田4-2-22, 10:00-24:00, 無し, 0424-99-1383,1
ラウンドワン池袋店,東京都豊島区東池袋1-14-1, 10:00-24:00, 無し, 03-5928-0221,1
AMサントロペ池袋,東京都豊島区東池袋1-29-1サントロペビル2F, 10:00-翌0:45, 無し, 03-5979-7030,1
GAME ピーアーク青井,東京都足立区一ツ家3-8-12, 10:00-24:00, 無し, 03-3859-5971,1
ウエアハウス 入谷店,東京都足立区入谷7-8-11, 10:00-24:00, 無し, 03-3856-5833,1
ゲームプラザGAO北千住店,東京都足立区千住2-62プラピネール第2ビル1F, 10:00-24:00, 無し, 03-3870-0381,1
