Name,Address,Time,Close,Tel,PASELI
シネパーク広店,広島県呉市広中町1-9, 10:00-24:00, 無し, 0823-73-1217,1
ビバーチャ2,広島県広島市中区平野町10-16, 10:00-24:00, 無し, 082-504-7575,1
Spica広島八丁堀店,広島県広島市中区新天地5-3ドン･キホーテB1F, 10:00-23:35, 無し, 082-543-2770,1
ラウンドワン広島店,広島県広島市中区立町3-11, 10:00-24:00/土・日7:30-24:00, 無し, 082-545-8910,1
GIGAZONE,広島県広島市南区松原町2-225F, 10:00-24:00, 無し, 082-568-4791,1
ブラックジャックアクア,広島県広島市安佐南区大町東4-12-11, 10:00-24:00, 無し, 082-831-3344,1
ゲームファンタジア,広島県広島市安佐南区緑井6-21-1フィエラ･ディ･プローバ7F, 10:00-翌3:00, 無し, 082-830-0111,1
アルティランドアルパーク北棟店,広島県広島市西区草津南4-7-1, 10:00-24:00, 無し, 082-270-5734,1
アミパラ広島店,広島県広島市西区西観音町3-17, 10:00-24:00, 無し, 082-297-7135,1
スペースV1廿日市店,広島県廿日市市本町4-23, 10:00-24:00, 無し, 0829-34-3311,1
アミパラここじゃ,広島県東広島市西条町下見6-10-19山手電気内, 10:00-24:00, 無し, 0824-24-4747,1
ブラックジャック東広島店,広島県東広島市西条町御薗宇6120賀茂ボウル内, 10:00-24:00, 無し, 0824-24-2872,1
あみぱらんど,広島県福山市三吉町南2-8-24, 10:00-24:00, 無し, 0849-25-6188,1
ラウンドワン福山店,広島県福山市明神町1-9-28, 10:00-24:00, 無し, 084-973-9891,1
アミパラキャッスル,広島県福山市東深津町4-16-25, 10:00-24:00, 無し, 084-925-8867,1
アミューズメントパークMG福山店,広島県福山市柳津町1-4-10, 10:00-24:00, 無し, 084-934-7545,1
アミパラ神辺店,広島県福山市神辺町大字新道上字1-2-1, 10:00-24:00, 無し, 084-963-3555,1
