Name,Address,Time,Close,Tel,PASELI
3RDプラネットBivi仙台店,宮城県仙台市宮城野区榴岡2-1-25, 9:00-24:00, 無し, 022-742-0543,1
ラウンドワン仙台苦竹店,宮城県仙台市宮城野区苦竹1-7-10,,, 022-788-2581,1
アミューズメントランド中山店,宮城県仙台市泉区南中山1-35-57イオン中山店別館3F,,, 080-3339-9602,0
GAME BANK,宮城県仙台市泉区大沢2-5-4, 9:00-24:00, 無し, 022-776-5677,1
ビーカム仙台泉店,宮城県仙台市泉区市名坂字鹿島27, 10:00-24:00, 無し, 022-218-0003,1
ビーカム松森店,宮城県仙台市泉区松森字斎兵衛58-1, 10:00-24:00, 無し, 022-393-5330,1
ゲームコーナー東部,宮城県仙台市若林区六丁の目中町26-60, 10:00-24:00, 無し, 022-287-5880,1
仙台レジャーランド一番町店,宮城県仙台市青葉区一番町4-3-27ガレリア一番町ビル1F-3F,,, 022-395-7605,1
プレイランド エフワンR,宮城県仙台市青葉区中央2-6-6タベイビルB1F, 10:00-24:00, 無し, 022-261-7582,1
ビーカム愛子店,宮城県仙台市青葉区栗生7-1-1,,, 022-355-7781,1
ビーカム名取,宮城県名取市上余田千刈田734-1, 10:00-24:00, 無し, 022-382-5130,1
ラッキーボックス名取店,宮城県名取市田高字沢目110, 10:00-24:00, 無し, 022-384-9270,1
プレビジョイカム 古川店,宮城県大崎市古川沢田字筒場浦82番外, 10:00-24:00, 無し, 0229-28-4442,1
スーパーノバ仙台利府,宮城県宮城郡利府町加瀬字新前谷地55-1, 10:00-24:00, 無し, 022-352-1399,1
遊楽館ジョイフル,宮城県気仙沼市田中前3-8-12, 平日11:00-23:55 土日祝10:00-23:55, 無し, 050-3508-9623,1
レックアミューズメント門脇店,宮城県石巻市門脇字元浦屋敷2-20, 10:00-24:00, 無し, 0225-23-2602,1
ロードイン オアシス,宮城県黒川郡大衡村大衡字柧木124-1, 一部24時間, 無し, 022-345-2110,1
