Name,Address,Time,Close,Tel,PASELI
ピンクパンサー つくばみらい店,茨城県つくばみらい市陽光台1-14-1, 9:30-24:00, 無し, 0297-20-7070,1
ピンクパンサーつくば店,茨城県つくば市小野崎177-2, 9:00-24:00, 無し, 029-861-1983,1
JAMJAMつくば店,茨城県つくば市竹園1-9-2デイズタウンつくばB1F, 10:00-24:00, 無休, 029-863-3760,1
ビックマーチつくば店,茨城県つくば市赤塚字皿砂610-7, 10:00-24:00, 無し, 029-837-2868,1
アミューズビバ,茨城県ひたちなか市東大島2-11-111Fゲームコーナー,,, 029-274-7311,1
ジャムジャムひたちなか本店新館,茨城県ひたちなか市田中後40-2, 10:00-24:00, 無し, 029-263-7615,1
モーリーファンタジー下妻,茨城県下妻市堀籠972-1イオン2F,,, 0296-30-1654,0
ピンクパンサー 下妻店,茨城県下妻市小島884-10, 12:00-24:00, 無し, 0296-43-6880,1
ゲームスポット101,茨城県古河市中田1115, 10:00-24:00, 無し, 0280-48-3366,1
ゲームパドック プラスワン,茨城県古河市小堤1916-1, 9:00-24:00, 無し, 0280-98-5161,1
楽市楽座イオンモール土浦店,茨城県土浦市上高津367イオン土浦ショッピングセンター3F, 9:00-22:00, 無し, 029-826-8907,0
ゲームパニックつくば,茨城県土浦市中村東1-1-1,,, 0298-43-8295,1
ソユートイズニューヨーク,茨城県守谷市百合ケ丘3向原249-1ロックシティ守谷SC, 9:00-24:00, 無し, 0297-47-1685,1
ジョイカム多賀店,茨城県日立市千石町1-6-14ロ-ズボ-ル店内, 11:00-23:00, 無し, 0294-35-3993,1
ピンクパンサー 日立店,茨城県日立市東多賀町5-10-10, 10:00-24:00, 無し, 0294-32-1983,1
ゲームインアイ･ウィルオーチェスタ店,茨城県桜川市上野原地新田241,,, 0296-75-6779,0
ユーズランド水戸内原店,茨城県水戸市中原町字西135-イオンモール水戸内原2F,,, 029-259-1218,1
フェドラ水戸店,茨城県水戸市千波町2017-1, 10:00-24:00, 無し, 029-305-6745,1
プレイステージウィン,茨城県水戸市南町1-4-14, 10:00-24:00, 無し, 029-302-3422,1
スタジオプリモ水戸店,茨城県水戸市宮町1-2-4マイム1F, 施設の営業時間に準じる, 施設の営業日に準じる, 070-6983-6155,1
ピンクパンサー 水戸赤塚店,茨城県水戸市河和田1-1, 10:00-24:00, 無し, 029-309-1983,1
ピンクパンサー 水戸けやき台店,茨城県水戸市酒門町3276-1, 10:00-24:00, 無し, 029-247-1983,1
JAMJAM神栖店,茨城県神栖市神栖1-8-1, 10:00-24:00, 無し, 0299-90-0555,1
ピンクパンサー 結城店,茨城県結城市結城10520-1, 11:00-24:00, 無し, 0296-33-7411,1
ピンクパンサー 那珂店,茨城県那珂市菅谷1593-8, 10:00-24:00, 無し, 029-229-1983,1
宝島鹿嶋店,茨城県鹿嶋市宮中290-1ショッピングセンターチェリオ1F, 10:00-22:00, 無し, 0299-84-6831,1
ジョイプラザ龍ケ崎店,茨城県龍ケ崎市小通幸谷町榎本288,,, 0297-61-4120,1
