Name,Address,Time,Close,Tel,PASELI
ラウンドワンみえ川越IC,三重県三重郡川越町南福崎大正割851-1, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 059-361-2130,1
ゲームチャオ亀山店,三重県亀山市御幸町222, 10:00-24:00, 無し, 0595-83-4818,1
モーリーファンタジー伊勢ララパーク店,三重県伊勢市小木町曽弥538イオンSC2F,,, 0596-31-0560,0
アクセス伊賀上野,三重県伊賀市四十九町字堂山1850, 9:00-23:00, 無し,,1
ゲームチャオ名張店,三重県名張市蔵持町原出773-1, 10:00-24:00,, 0595-64-7768,1
四日市アミューズメントパーク,三重県四日市市安島1-3-31ララスクエア5F,,, 0593-56-3385,1
東海ランドにこぱ四日市北店,三重県四日市市富州原町2-40ジャスコ四日市北店2F, 10:00-, 無し, 0593-61-6060,0
YAZワールド四日市店,三重県四日市市泊小柳町4-34, 10:00-24:00, 無休, 059-349-5011,1
ゲームチャオ松阪店,三重県松阪市船江町782, 10:00-24:00, 無し, 0598-53-3918,1
KCAT津 藤方,三重県津市大字藤方665-1, 10:00-24:00, 無し, 059-221-2130,1
オークランドシティ,三重県津市雲出本郷町1805,,, 059-238-2362,1
ラウンドワン津･高茶屋店,三重県津市高茶屋小森町277-8, 店舗に直接お問い合わせください, 無し, 059-238-0011,1
アピナ鈴鹿店,三重県鈴鹿市庄野羽山4-20-1イオンタウン鈴鹿2F, 店舗に直接お問い合わせください, 店舗に直接お問い合わせください, 059-375-3739,1
らんらんらんど鈴鹿店,三重県鈴鹿市算所2-5-1鈴鹿ハンター2F,,, 059-3705-0770,0
KCAT鈴鹿店,三重県鈴鹿市西條町字東澤430-1,,, 059-381-3111,1
