Name,Address,Time,Close,Tel,PASELI
遊道楽新合川,福岡県久留米市新合川1-6-7, 10:00-24:00, 無し, 0942-45-3335,1
楽市楽座210 久留米店 2階,福岡県久留米市東合川2-2-1, 10:00-翌4:00, 無し, 0942-43-8439,0
ユーズボウル久留米,福岡県久留米市東櫛原町字深町1110, 平日・日・祝日 10:00-3:00 金・土・祝前日・春休み・夏休み・冬休み 10:00-翌朝6:00, 無し, 0942-39-0095,1
遊道楽 一番街2号店,福岡県久留米市東町33-1, 10:00-24:00, 無し, 0942-30-8320,1
ユーズボウル北九州,福岡県北九州市八幡西区則松5-7-25, 10:00-24:00, 無し, 093-693-8001,1
楽市楽座黒崎店,福岡県北九州市八幡西区桜ヶ丘町1-3フレスポ黒崎2F, 10:00-22:00, 無し, 093-621-4800,1
カジノ京町,福岡県北九州市小倉北区京町2-6-3, 8:00-24:00, 無し, 093-541-0989,1
G-STAGE小倉店,福岡県北九州市小倉北区浅野2-14-5, 10:00-24:00, 無し, 093-551-3133,1
楽市楽座砂津店,福岡県北九州市小倉北区砂津3-1-1チャチャタウン小倉B棟3F, 10:00-24:00, 無し, 093-531-2236,0
ラウンドワン小倉店,福岡県北九州市小倉北区西港町15-65, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 093-562-8805,1
PEP魚町,福岡県北九州市小倉北区魚町2-4-20, 10:00-翌1:00, 無し, 093-513-1511,1
G-pala小倉,福岡県北九州市小倉南区上葛原3-14-1,,,,1
TAC北方店,福岡県北九州市小倉南区北方4-1-11ロイヤルインテリジェンス1F, 10:00-24:00, 無し, 093-941-9022,1
楽市楽座大牟田店,福岡県大牟田市大字唐船69-1, 10:00-24:00, 無し, 0944-59-5005,0
大牟田J-GAME,福岡県大牟田市旭町3-3-7, 10:00-24:00, 無し, 0944-32-8881,1
ラウンドワン大野城店,福岡県大野城市御笠川1-18-16, 10:00-24:00, 無し, 092-504-7411,1
大宰府Jボウル,福岡県太宰府市都府楼南5-6-12, 10:00-24:00, 無し, 092-921-1918,1
楽市楽座 くりえいと宗像店,福岡県宗像市くりえいと1-4-4, 10:00-24:00, 無し, 0940-35-6644,0
宗像シティボウル,福岡県宗像市王丸字徳丸772, 10:00-24:00, 無し, 0940-36-6833,1
楽市楽座イオン小郡店,福岡県小郡市大保字弓場110, 9:00-21:00, 無し, 0942-65-4100,0
ゲームセンターみやま,福岡県田川郡香春町大字香春1003, 10:00-24:00, 無し, 0947-32-2304,1
MAC直方店,福岡県直方市大字下新入字東浮洲388-2, 10:00-24:00, 無し, 094-923-2234,1
ラウンドワン福岡天神店,福岡県福岡市中央区天神2-6-12, 8:00-翌1:00/土・日・祝8:00-翌1:00, 無し, 092-720-8101,1
ラウンドワン半道橋店,福岡県福岡市博多区半道橋2-2-8, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 092-475-6611,1
G-STAGE七隈店,福岡県福岡市城南区七隈8-4-8, 10:00-24:00, 無し, 092-861-4856,1
ジーカム和白店,福岡県福岡市東区和白3-27-69, 10:00-24:00, 無し, 092-608-5881,1
楽市楽座 和白店,福岡県福岡市東区和白丘1-2-4, 10:00-24:00, 無し, 092-608-6486,0
楽市街道 箱崎店2F,福岡県福岡市東区箱崎5-1-8楽市楽座003内, 10:00-24:00, 無し, 092-642-0760,1
姪浜シティボウル,福岡県福岡市西区内浜1-7-3, 日祝日9:00-翌5:00 日祝日以外10:00-翌5:00, 無し, 092-885-1500,1
楽市楽座イオンモール福津,福岡県福津市793福間駅東100街区1イオンモール福津3F, 店舗までお問合せください, イオンモール福津店に準ずる, 0940-38-5131,0
楽市楽座イオンモール筑紫野店,福岡県筑紫野市大字立明寺434-1, 10:00-22:00, 無し, 092-929-6220,0
楽市楽座210 トリアス店,福岡県糟屋郡久山町大字山田字990, 10:00-24:00, 無し, 092-976-3421,0
遊道楽仲原店,福岡県糟屋郡粕屋町仲原2650-1, 10:00-24:00, 無し, 092-623-3366,1
最後の5$,福岡県糟屋郡粕屋町大字仲原2706, 一部24時間営業, 無し, 092-612-8080,1
楽市楽座イオンモール福岡ルクル,福岡県糟屋郡粕屋町大字酒殿字老ノ木192-1, 10:00-22:00, 無し, 092-939-7233,0
楽市楽座行橋店,福岡県行橋市西泉6-1-1コスタ行橋アミューズ棟2F,,, 0930-25-3450,0
ピノキオランド水巻店,福岡県遠賀郡水巻町頃末南2-13-1グランモール水巻2F, 10:00-21:00, 無し, 093-201-6188,1
G-STAGE飯塚,福岡県飯塚市枝国680-2, 10:00-24:00, 無し, 050-3539-3593,1
ウィズダム,福岡県飯塚市柏の森162-3, 10:30-, 無し, 0948-23-9125,1
