Name,Address,Time,Close,Tel,PASELI
アミューズメント ミール,兵庫県三田市対中町5-21, 10:00-24:00, 無し, 0795-64-5678,1
ラウンドワン伊丹店,兵庫県伊丹市昆陽7-29, 10:00-翌2:00/金・祝前日10:00-翌6:00/土9:00-翌6:00/日・祝8:00-翌2:00, 無し, 0727-75-4150,1
KCAT加古川,兵庫県加古川市尾上町今福71, 10:00-24:00, 無し, 0794-53-6011,1
遊スペース･スプラ,兵庫県加古川市尾上町安田351-1メガコート, 10:00-24:00, 無し, 0794-56-2121,1
ラウンドワン加古川店,兵庫県加古川市尾上町安田字小河原325番6号, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 0794-29-2513,1
アミパラ姫路店,兵庫県姫路市東郷町1454-3フレッシュライフプロムナード2F, 10:00-24:00, 無し, 079-222-8880,1
ゲームスタジオジーフラット,兵庫県姫路市東駅前町59, 10:00-24:00, 無し, 079-224-1422,1
ラウンドワン姫路飾磨店,兵庫県姫路市飾磨区中島1-254, 店舗に直接お問い合わせください, 無し, 079-243-1830,1
ラウンドワン宝塚店,兵庫県宝塚市栄町1-14-3, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 0797-86-4001,1
ラウンドワン尼崎店,兵庫県尼崎市西難波町4-5-25, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 06-6483-3031,1
ラウンドワン川西店,兵庫県川西市栄町16, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 0727-40-1048,1
ゲームアイビス太子店,兵庫県揖保郡太子町太田2148-1, 10:00-24:00, 無し, 0792-77-2320,1
遊スペース 本気狩 はなれ,兵庫県神戸市中央区三宮町2-11-1センタープラザ西館2-235, 9:00-21:00, 無し, 080-3853-9381,1
アルゴ,兵庫県神戸市中央区下山手通1-1-8, 9:00-24:00, 無し, 078-334-3031,1
ラウンドワン三宮店,兵庫県神戸市中央区小野柄通り6丁目1-17, 10:00-24:00/土・日・祝9:00-24:00, 無し, 078-252-7200,1
ラウンドワン新開地店,兵庫県神戸市兵庫区新開地2-3, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 078-579-8282,1
アミパラ垂水店,兵庫県神戸市垂水区名谷町字室山1400-18, 10:00-24:00, 無し, 078-707-9111,1
遊スペースアローズ,兵庫県神戸市西区丸塚2-9-18メガパレス2F, 10:00-24:00, 無し, 078-920-3337,1
プレイステーションネーブル西宮店,兵庫県西宮市両度町6-10両度ビル1F, 10:00-24:00, 無し, 0798-65-5833,1
タロフォフォ,兵庫県西宮市田中町5-21TSビル, 10:30-23:00, 無し, 0798-32-0099,1
らんらんらんど甲子園,兵庫県西宮市甲子園高潮町3-3ダイエー甲子園店, 10:00-22:00/土・日・祝9:00-22:00, 不定休, 0798-44-1519,1
