Name,Address,Time,Close,Tel,PASELI
アピナ上越インター店,新潟県上越市下門前1661, 10:00-24:00, 無し, 025-539-0080,1
カラーワールド上越店,新潟県上越市下門前薬島832-1, 9:00-24:00, 無し, 025-531-0533,1
タイトーFステーション上越店,新潟県上越市富岡3524J-maxシアター内1F,,, 025-530-7115,1
チャンス笹口店,新潟県新潟市中央区南笹口2-1-6, 9:00-24:00, 無し, 025-240-3831,1
ラウンドワン新潟店,新潟県新潟市中央区美咲町2-1-38, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 025-280-1322,1
メジャーロード白根店,新潟県新潟市南区上下諏訪木諭地948-2, 9:00-24:00, 無し, 025-373-6810,1
モーリーファンタジーF新潟南,新潟県新潟市江南区下早通柳田1-1-1-2F (旧)famiu新潟店, 9:00-22:00, 無し, 025-383-5702,1
メジャーロード黒埼店,新潟県新潟市西区山田3303, 8:00-24:00, 無し, 025-370-7300,1
メジャーロード新発田店,新潟県新発田市新栄町3-5-3, 8:00-24:00, 無し, 0254-32-6630,1
メジャーロード24,新潟県見附市今町4-20-568-1, 10:00-24:00, 無し, 0258-61-4515,1
ハローズガーデン長岡,新潟県長岡市千秋2-278リバーサイド千秋2F, 10:00-21:00, 無し, 0258-28-7611,1
アピナ長岡店,新潟県長岡市堺東町22, 10:00-24:00, 無し, 0258-22-5510,1
