Name,Address,Time,Close,Tel,PASELI
ゲームオフ富士宮店,静岡県富士宮市三園平1360, 10:00-24:00, 無休, 0544-24-3878,1
ラウンドワン富士店,静岡県富士市八代町4-15, 10:00-24:00, 無し, 0545-51-3636,1
スーパーウェーブ吉原店,静岡県富士市田島字窪田72-15, 10:00-24:00, 無し, 054-557-5001,1
ACT御殿場,静岡県御殿場市東山字石橋296-1, 10:00-24:00, 無し, 0550-70-0001,1
3RDプラネットBivi沼津店,静岡県沼津市大手町1-1-5, 9:00-24:00, 無し, 055-926-7739,1
3RDプラネット浜松プラザ店,静岡県浜松市東区上西町1020-1, 9:00-24:00, 無し, 053-411-7655,1
ラウンドワン浜松店,静岡県浜松市東区天王町諏訪1981-17, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 053-461-1101,1
楽市楽座 サンストリート浜北店,静岡県浜松市浜北区平口2861サンストリート浜北内 M-207, 10:00-24:00, 無し, 0535-84-6136,1
ポート24浜松店,静岡県浜松市西区坪井町4183, 10:00-24:00, 無休, 053-440-5588,1
アップルグランリバー 大井川店,静岡県焼津市下江留1327, 10:00-24:00, 無し, 054-270-3244,1
KCATイオンタウン磐田,静岡県磐田市西貝塚3690, 10:00-24:00, 無し, 0538-21-3232,1
SUPER WAVE平和店,静岡県静岡市葵区平和3-20-33, 10:00-24:00, 無し, 054-205-4605,1
SUPERWAVE静岡,静岡県静岡市駿河区中吉田15-8プラザアピア静岡内2F, 10:00-24:00, 無し, 054-263-0622,1
3RDプラネット静岡インター,静岡県静岡市駿河区中野新田383-3, 9:00-24:00, 無し, 054-202-5500,1
ラウンドワン静岡駿河店,静岡県静岡市駿河区手越75, 10:00-24:00, 無し, 054-201-1601,1
