Name,Address,Time,Close,Tel,PASELI
ビックバン長府,山口県下関市ゆめタウン2-7, 10:00-24:00, 無し, 083-248-0161,1
ラウンドワン下関店,山口県下関市東大和町1-16-15, 店舗に直接お問い合わせください, 無し, 083-261-2280,1
アミパラ下関店,山口県下関市長府才川1-42-48, 10:00-24:00, 無し, 0832-48-5008,1
ビバーチ周南,山口県周南市古市1-4-1, 10:00-24:00, 無し, 0834-63-0115,1
GAME ALEX,山口県宇部市西宇部南3-5-53, 10:00-24:00, 無し, 0836-39-3587,1
3RDプラネット山口店,山口県山口市湯田温泉6-8-3, 9:00-24:00, 無し, 083-933-0307,1
ギガゾーン岩国店,山口県岩国市室の木1-5-5,,, 0827-30-0330,1
ケイズ,山口県岩国市麻里布町2-5-17, 10:00-24:00, 無し, 0827-21-3275,1
MAC萩店,山口県萩市大字椿東3000-5 2F萩ロイヤルインテリジェントホテル, 10:00-24:00, 無し, 0838-25-2225,1
モーリーファンタジー防府,山口県防府市中央町1-3イオン3F,,, 0835-24-3923,0
ネオブラボー,山口県防府市高倉1-3-30, 11:00-24:00, 無し, 0835-23-9570,1
